,mz,MF,c,h,o,n,s,Test_sample_1,Test_sample_2,AI,DBE,O/C,H/C,class,AI_class,HDX_1_D,HDX_2_D
500,238.108479,C12H17O4N,12,17,4,1,0,0.055450256,0.015553932,0.222222222,5,0.333333333,1.416666667,CHON,unsaturated,2,NA
501,239.02309599999998,C7H12O7S,7,12,7,0,1,0.050495805,0.007140163,0.0,2,1.0,1.714285714,CHOS,others,1,NA
502,239.03498,C14H8O4,14,8,4,0,0,0.116874027,0.012693323,0.75,11,0.285714286,0.571428571,CHO,condensed,2,1
503,239.05611,C11H12O6,11,12,6,0,0,0.314652339,0.16052392,0.444444444,6,0.545454545,1.090909091,CHO,unsaturated,4,NA
504,239.059481,C8H16O6S,8,16,6,0,1,0.148025938,0.022176104,-0.2,1,0.75,2.0,CHOS,others,NA,3
505,239.067343,C10H12O5N2,10,12,5,2,0,0.040445284,0.017938409,0.333333333,6,0.5,1.2,CHON,unsaturated,1,NA
506,239.071365,C15H12O3,15,12,3,0,0,0.501589454,0.079920996,0.642857143,10,0.2,0.8,CHO,aromatic,2,NA
507,239.09249499999999,C12H16O5,12,16,5,0,0,0.403875558,0.127688335,0.3,5,0.416666667,1.333333333,CHO,unsaturated,4,2
508,239.103728,C11H16O4N2,11,16,4,2,0,0.029452799,0.00976811,0.142857143,5,0.363636364,1.454545455,CHON,unsaturated,2,NA
509,239.10774999999998,C16H16O2,16,16,2,0,0,0.112568515,0.009783937,0.533333333,9,0.125,1.0,CHO,aromatic,2,1
510,239.12887999999998,C13H20O4,13,20,4,0,0,0.277538516,0.420750743,0.181818182,4,0.307692308,1.538461538,CHO,others,2,2
511,239.165265,C14H24O3,14,24,3,0,0,0.080951748,0.015687587,0.153846154,3,0.214285714,1.714285714,CHO,others,2,1
512,239.20165,C15H28O2,15,28,2,0,0,1.698267074,0.008338623,0.071428571,2,0.133333333,1.866666667,CHO,others,1,NA
513,240.014974,C9H7O7N,9,7,7,1,0,0.022518263,0.008588008,0.666666667,7,0.777777778,0.777777778,CHON,condensed,2,2
514,240.030229,C13H7O4N,13,7,4,1,0,0.047515582,0.009245664,0.8,11,0.307692308,0.538461538,CHON,condensed,NA,1
515,240.051359,C10H11O6N,10,11,6,1,0,1.239205444,1.335515219,0.428571429,6,0.6,1.1,CHON,unsaturated,3,NA
516,240.066614,C14H11O3N,14,11,3,1,0,0.082595332,0.018238225,0.666666667,10,0.214285714,0.785714286,CHON,condensed,NA,NA
517,240.087744,C11H15O5N,11,15,5,1,0,0.09191268,0.050257183,0.25,5,0.454545455,1.363636364,CHON,unsaturated,3,NA
518,240.12412899999998,C12H19O4N,12,19,4,1,0,0.232155767,0.020572181,0.111111111,4,0.333333333,1.583333333,CHON,others,2,NA
519,240.16051399999998,C13H23O3N,13,23,3,1,0,0.050053696,0.007981559,0.090909091,3,0.230769231,1.769230769,CHON,others,1,NA
520,241.010223,C8H6O7N2,8,6,7,2,0,0.012767439,0.010538989,0.75,7,0.875,0.75,CHON,condensed,NA,2
521,241.035375,C10H10O7,10,10,7,0,0,0.045867793,0.011181513,0.5,6,0.7,1.0,CHO,aromatic,2,1
522,241.046608,C9H10O6N2,9,10,6,2,0,0.074737961,0.02666083,0.4,6,0.666666667,1.111111111,CHON,unsaturated,NA,3
523,241.05062999999998,C14H10O4,14,10,4,0,0,0.464393492,0.11205737,0.666666667,10,0.285714286,0.714285714,CHO,condensed,3,3
524,241.07175999999998,C11H14O6,11,14,6,0,0,0.293214202,0.115597127,0.333333333,5,0.545454545,1.272727273,CHO,unsaturated,3,2
525,241.082993,C10H14O5N2,10,14,5,2,0,0.019310846,0.008740603,0.166666667,5,0.5,1.4,CHON,unsaturated,NA,NA
526,241.08701499999998,C15H14O3,15,14,3,0,0,0.527272569,0.103198984,0.571428571,9,0.2,0.933333333,CHO,aromatic,3,1
527,241.10814499999998,C12H18O5,12,18,5,0,0,0.330833897,0.133905041,0.2,4,0.416666667,1.5,CHO,others,3,NA
528,241.11937799999998,C11H18O4N2,11,18,4,2,0,0.148932696,0.018183536,0.0,4,0.363636364,1.636363636,CHON,others,3,NA
529,241.14453,C13H22O4,13,22,4,0,0,0.377917209,0.281116853,0.090909091,3,0.307692308,1.692307692,CHO,others,3,1
530,241.180915,C14H26O3,14,26,3,0,0,0.225864762,0.037785187,0.076923077,2,0.214285714,1.857142857,CHO,others,2,1
531,241.2173,C15H30O2,15,30,2,0,0,4.43706966,0.049772297,0.0,1,0.133333333,2.0,CHO,others,1,NA
532,242.030624,C9H9O7N,9,9,7,1,0,0.041548906,0.018016242,0.5,6,0.777777778,1.0,CHON,aromatic,3,2
533,242.04587899999999,C13H9O4N,13,9,4,1,0,0.153024975,0.057143801,0.7,10,0.307692308,0.692307692,CHON,condensed,2,NA
534,242.06700899999998,C10H13O6N,10,13,6,1,0,0.143371725,0.076235899,0.285714286,5,0.6,1.3,CHON,unsaturated,4,4
535,242.08226399999998,C14H13O3N,14,13,3,1,0,0.117432697,0.032996211,0.583333333,9,0.214285714,0.928571429,CHON,aromatic,1,1
536,242.10339399999998,C11H17O5N,11,17,5,1,0,0.034569278,0.011252846,0.125,4,0.454545455,1.545454545,CHON,others,2,NA
537,242.139779,C12H21O4N,12,21,4,1,0,0.478556206,0.062121724,0.0,3,0.333333333,1.75,CHON,others,3,1
538,242.176164,C13H25O3N,13,25,3,1,0,4.568842866,0.249939344,0.0,2,0.230769231,1.923076923,CHON,others,2,NA
539,243.025873,C8H8O7N2,8,8,7,2,0,0.049126344,0.029830634,0.5,6,0.875,1.0,CHON,aromatic,2,3
540,243.02989499999998,C13H8O5,13,8,5,0,0,0.091545684,0.024874772,0.727272727,10,0.384615385,0.615384615,CHO,condensed,3,NA
541,243.05102499999998,C10H12O7,10,12,7,0,0,0.088000041,0.029499727,0.375,5,0.7,1.2,CHO,unsaturated,2,1
542,243.06627999999998,C14H12O4,14,12,4,0,0,0.721858183,0.233138923,0.583333333,9,0.285714286,0.857142857,CHO,aromatic,3,NA
543,243.07751299999998,C13H12O3N2,13,12,3,2,0,0.020313163,0.00796743,0.6,9,0.230769231,0.923076923,CHON,aromatic,1,1
544,243.08741,C11H16O6,11,16,6,0,0,0.221520609,0.091587877,0.222222222,4,0.545454545,1.454545455,CHO,unsaturated,3,1
545,243.102665,C15H16O3,15,16,3,0,0,0.391485599,0.087328758,0.5,8,0.2,1.066666667,CHO,aromatic,3,2
546,243.123795,C12H20O5,12,20,5,0,0,0.529876995,0.17417732,0.1,3,0.416666667,1.666666667,CHO,others,4,NA
547,243.135028,C11H20O4N2,11,20,4,2,0,0.026101323,0.007299187,-0.142857143,3,0.363636364,1.818181818,CHON,others,1,NA
548,243.16018,C13H24O4,13,24,4,0,0,0.386386407,0.087088708,0.0,2,0.307692308,1.846153846,CHO,others,3,2
549,243.196565,C14H28O3,14,28,3,0,0,0.222581858,0.008232537,0.0,1,0.214285714,2.0,CHO,others,2,NA
550,244.02514399999998,C12H7O5N,12,7,5,1,0,0.034922591,0.012149092,0.777777778,10,0.416666667,0.583333333,CHON,condensed,2,2
551,244.04627399999998,C9H11O7N,9,11,7,1,0,0.047166957,0.016015571,0.333333333,5,0.777777778,1.222222222,CHON,unsaturated,2,NA
552,244.06152899999998,C13H11O4N,13,11,4,1,0,0.27725051,0.140299054,0.6,9,0.307692308,0.846153846,CHON,aromatic,2,3
553,244.08265899999998,C10H15O6N,10,15,6,1,0,0.040679844,0.016275955,0.142857143,4,0.6,1.5,CHON,others,2,2
554,244.097914,C14H15O3N,14,15,3,1,0,0.058728819,0.012483338,0.5,8,0.214285714,1.071428571,CHON,aromatic,1,1
555,244.119044,C11H19O5N,11,19,5,1,0,0.155921238,0.013651964,0.0,3,0.454545455,1.727272727,CHON,others,3,2
556,244.155429,C12H23O4N,12,23,4,1,0,0.34920311,0.015431395,-0.111111111,2,0.333333333,1.916666667,CHON,others,2,NA
557,245.04152299999998,C8H10O7N2,8,10,7,2,0,0.026243894,0.034189234,0.25,5,0.875,1.25,CHON,unsaturated,NA,NA
558,245.045545,C13H10O5,13,10,5,0,0,0.22183657,0.099190539,0.636363636,9,0.384615385,0.769230769,CHO,aromatic,3,2
559,245.05677799999998,C12H10O4N2,12,10,4,2,0,0.024449539,0.070262693,0.625,9,0.333333333,0.833333333,CHON,aromatic,1,2
560,245.066675,C10H14O7,10,14,7,0,0,0.132671554,0.052257271,0.25,4,0.7,1.4,CHO,unsaturated,2,1
561,245.08193,C14H14O4,14,14,4,0,0,1.004638112,0.255723559,0.5,8,0.285714286,1.0,CHO,aromatic,3,NA
562,245.093163,C13H14O3N2,13,14,3,2,0,0.024889939,0.009928787,0.5,8,0.230769231,1.076923077,CHON,aromatic,1,NA
563,245.10306,C11H18O6,11,18,6,0,0,0.240336924,0.155380664,0.111111111,3,0.545454545,1.636363636,CHO,others,4,NA
564,245.118315,C15H18O3,15,18,3,0,0,0.222693768,0.050757755,0.428571429,7,0.2,1.2,CHO,unsaturated,2,NA
565,245.139445,C12H22O5,12,22,5,0,0,0.147404387,0.043230134,0.0,2,0.416666667,1.833333333,CHO,others,3,NA
566,245.17583,C13H26O4,13,26,4,0,0,0.211330376,0.011367167,-0.090909091,1,0.307692308,2.0,CHO,others,3,NA
567,246.040794,C12H9O5N,12,9,5,1,0,0.139932172,0.020332838,0.666666667,9,0.416666667,0.75,CHON,condensed,2,2
568,246.061924,C9H13O7N,9,13,7,1,0,0.048184704,0.01211753,0.166666667,4,0.777777778,1.444444444,CHON,unsaturated,2,2
569,246.077179,C13H13O4N,13,13,4,1,0,0.17150259,0.057035221,0.5,8,0.307692308,1.0,CHON,aromatic,2,2
570,246.098309,C10H17O6N,10,17,6,1,0,0.029790956,0.011650298,0.0,3,0.6,1.7,CHON,others,2,NA
571,246.113564,C14H17O3N,14,17,3,1,0,0.039308422,0.01005123,0.416666667,7,0.214285714,1.214285714,CHON,unsaturated,1,NA
572,246.134694,C11H21O5N,11,21,5,1,0,0.153415302,0.013266086,-0.125,2,0.454545455,1.909090909,CHON,others,3,NA
573,247.02481,C12H8O6,12,8,6,0,0,0.041689055,0.01539008,0.7,9,0.5,0.666666667,CHO,condensed,2,NA
574,247.04594,C9H12O8,9,12,8,0,0,0.038740753,0.010759542,0.285714286,4,0.888888889,1.333333333,CHO,unsaturated,NA,2
575,247.061195,C13H12O5,13,12,5,0,0,0.569288819,0.245136619,0.545454545,8,0.384615385,0.923076923,CHO,aromatic,3,3
576,247.082325,C10H16O7,10,16,7,0,0,0.116547084,0.071646381,0.125,3,0.7,1.6,CHO,others,4,1
577,247.09758,C14H16O4,14,16,4,0,0,0.750366451,0.233673157,0.416666667,7,0.285714286,1.142857143,CHO,unsaturated,3,NA
578,247.108813,C13H16O3N2,13,16,3,2,0,0.020267039,0.007024107,0.4,7,0.230769231,1.230769231,CHON,unsaturated,1,NA
579,247.11871,C11H20O6,11,20,6,0,0,0.135318813,0.064122469,0.0,2,0.545454545,1.818181818,CHO,others,4,2
580,247.133965,C15H20O3,15,20,3,0,0,0.116791574,0.021168291,0.357142857,6,0.2,1.333333333,CHO,unsaturated,2,1
581,247.155095,C12H24O5,12,24,5,0,0,0.04883166,0.010956549,-0.1,1,0.416666667,2.0,CHO,others,NA,NA
582,248.020059,C11H7O6N,11,7,6,1,0,0.021142713,0.008557287,0.75,9,0.545454545,0.636363636,CHON,condensed,1,2
583,248.041189,C8H11O8N,8,11,8,1,0,0.070805458,0.03764003,0.2,4,1.0,1.375,CHON,unsaturated,2,3
584,248.056444,C12H11O5N,12,11,5,1,0,0.309527747,0.13725976,0.555555556,8,0.416666667,0.916666667,CHON,aromatic,2,NA
585,248.077574,C9H15O7N,9,15,7,1,0,0.05124573,0.012538305,0.0,3,0.777777778,1.666666667,CHON,others,2,NA
586,248.092829,C13H15O4N,13,15,4,1,0,0.180671888,0.064511562,0.4,7,0.307692308,1.153846154,CHON,unsaturated,2,NA
587,248.113959,C10H19O6N,10,19,6,1,0,0.017408446,0.010279925,-0.142857143,2,0.6,1.9,CHON,others,NA,NA
588,248.150344,C11H23O5N,11,23,5,1,0,0.024589937,0.014506114,-0.25,1,0.454545455,2.090909091,CHON,others,2,NA
589,249.04046,C12H10O6,12,10,6,0,0,0.138558264,0.065465585,0.6,8,0.5,0.833333333,CHO,aromatic,3,NA
590,249.051693,C11H10O5N2,11,10,5,2,0,0.038011956,0.01421129,0.571428571,8,0.454545455,0.909090909,CHON,aromatic,2,NA
591,249.055715,C16H10O3,16,10,3,0,0,0.059682912,0.005982681,0.733333333,12,0.1875,0.625,CHO,condensed,2,NA
592,249.06159,C9H14O8,9,14,8,0,0,0.295428913,0.260053042,0.142857143,3,0.888888889,1.555555556,CHO,others,3,NA
593,249.076845,C13H14O5,13,14,5,0,0,0.72395046,0.36273913,0.454545455,7,0.384615385,1.076923077,CHO,unsaturated,3,1
594,249.088078,C12H14O4N2,12,14,4,2,0,0.028661436,0.009700661,0.375,7,0.333333333,1.166666667,CHON,unsaturated,2,NA
595,249.097975,C10H18O7,10,18,7,0,0,0.02373121,0.013916595,0.0,2,0.7,1.8,CHO,others,NA,NA
596,249.11323,C14H18O4,14,18,4,0,0,0.281327362,0.085615129,0.333333333,6,0.285714286,1.285714286,CHO,unsaturated,3,NA
597,249.14961499999998,C15H22O3,15,22,3,0,0,0.159593894,0.068163326,0.285714286,5,0.2,1.466666667,CHO,unsaturated,2,NA
598,250.035709,C11H9O6N,11,9,6,1,0,0.148283191,0.026161928,0.625,8,0.545454545,0.818181818,CHON,aromatic,2,1
599,250.056839,C8H13O8N,8,13,8,1,0,0.039197879,0.014425335,0.0,3,1.0,1.625,CHON,others,3,NA
600,250.072094,C12H13O5N,12,13,5,1,0,0.38199113,0.21590847,0.444444444,7,0.416666667,1.083333333,CHON,unsaturated,3,NA
601,250.093224,C9H17O7N,9,17,7,1,0,0.02262492,0.009680453,-0.166666667,2,0.777777778,1.888888889,CHON,others,NA,1
602,250.108479,C13H17O4N,13,17,4,1,0,0.065790788,0.019235644,0.3,6,0.307692308,1.307692308,CHON,unsaturated,2,2
603,250.14486399999998,C14H21O3N,14,21,3,1,0,0.183448254,0.017284643,0.25,5,0.214285714,1.5,CHON,others,2,NA
604,251.030958,C10H8O6N2,10,8,6,2,0,0.02970739,0.014904231,0.666666667,8,0.6,0.8,CHON,condensed,2,2
605,251.03498,C15H8O4,15,8,4,0,0,0.038125319,0.007833372,0.769230769,12,0.266666667,0.533333333,CHO,condensed,2,3
606,251.05611,C12H12O6,12,12,6,0,0,0.301842082,0.122986757,0.5,7,0.5,1.0,CHO,aromatic,4,1
607,251.067343,C11H12O5N2,11,12,5,2,0,0.042285744,0.01700048,0.428571429,7,0.454545455,1.090909091,CHON,unsaturated,1,2
608,251.071365,C16H12O3,16,12,3,0,0,0.166598401,0.00684907,0.666666667,11,0.1875,0.75,CHO,condensed,2,NA
609,251.09249499999999,C13H16O5,13,16,5,0,0,0.744414144,0.276482051,0.363636364,6,0.384615385,1.230769231,CHO,unsaturated,3,2
610,251.103728,C12H16O4N2,12,16,4,2,0,0.022379709,0.01040536,0.25,6,0.333333333,1.333333333,CHON,unsaturated,2,NA
611,251.12887999999998,C14H20O4,14,20,4,0,0,0.17649534,0.050697359,0.25,5,0.285714286,1.428571429,CHO,unsaturated,3,NA
612,251.165265,C15H24O3,15,24,3,0,0,0.129842453,0.083556889,0.214285714,4,0.2,1.6,CHO,others,2,NA
613,252.051359,C11H11O6N,11,11,6,1,0,0.326162451,0.16584872,0.5,7,0.545454545,1.0,CHON,aromatic,3,NA
614,252.087744,C12H15O5N,12,15,5,1,0,0.249992647,0.036129405,0.333333333,6,0.416666667,1.25,CHON,unsaturated,2,2
615,252.12412899999998,C13H19O4N,13,19,4,1,0,0.040602922,0.009907637,0.2,5,0.307692308,1.461538462,CHON,unsaturated,1,NA
616,253.035375,C11H10O7,11,10,7,0,0,0.036043447,0.008799494,0.555555556,7,0.636363636,0.909090909,CHO,aromatic,2,NA
617,253.038746,C8H14O7S,8,14,7,0,1,0.077193915,0.008353382,0.0,2,0.875,1.75,CHOS,others,1,2
618,253.046608,C10H10O6N2,10,10,6,2,0,0.088413017,0.051510039,0.5,7,0.6,1.0,CHON,aromatic,1,3
619,253.05062999999998,C15H10O4,15,10,4,0,0,0.208073574,0.027709789,0.692307692,11,0.266666667,0.666666667,CHO,condensed,2,NA
620,253.07175999999998,C12H14O6,12,14,6,0,0,0.372013509,0.140392531,0.4,6,0.5,1.166666667,CHO,unsaturated,4,NA
621,253.082993,C11H14O5N2,11,14,5,2,0,0.026295687,0.011293984,0.285714286,6,0.454545455,1.272727273,CHON,unsaturated,NA,1
622,253.08701499999998,C16H14O3,16,14,3,0,0,0.346258438,0.052510137,0.6,10,0.1875,0.875,CHO,aromatic,2,1
623,253.10814499999998,C13H18O5,13,18,5,0,0,0.275370163,0.074173783,0.272727273,5,0.384615385,1.384615385,CHO,unsaturated,3,2
624,253.14453,C14H22O4,14,22,4,0,0,0.310456524,0.370327211,0.166666667,4,0.285714286,1.571428571,CHO,others,2,1
625,253.180915,C15H26O3,15,26,3,0,0,0.107101744,0.18752993,0.142857143,3,0.2,1.733333333,CHO,others,2,NA
626,253.2173,C16H30O2,16,30,2,0,0,11.13904517,0.057694538,0.066666667,2,0.125,1.875,CHO,others,1,NA
627,254.030624,C10H9O7N,10,9,7,1,0,0.069528366,0.029872113,0.571428571,7,0.7,0.9,CHON,aromatic,3,NA
628,254.04587899999999,C14H9O4N,14,9,4,1,0,0.049661754,0.011597186,0.727272727,11,0.285714286,0.642857143,CHON,condensed,NA,1
629,254.06700899999998,C11H13O6N,11,13,6,1,0,0.608319956,0.438739643,0.375,6,0.545454545,1.181818182,CHON,unsaturated,3,1
630,254.08226399999998,C15H13O3N,15,13,3,1,0,0.054459915,0.01022055,0.615384615,10,0.2,0.866666667,CHON,aromatic,NA,2
631,254.10339399999998,C12H17O5N,12,17,5,1,0,0.054746338,0.020707084,0.222222222,5,0.416666667,1.416666667,CHON,unsaturated,1,2
632,254.139779,C13H21O4N,13,21,4,1,0,0.045051619,0.009369629,0.1,4,0.307692308,1.615384615,CHON,others,2,NA
633,255.02587300000002,C9H8O7N2,9,8,7,2,0,0.103138339,0.092763969,0.6,7,0.777777778,0.888888889,CHON,aromatic,2,3
634,255.02989499999998,C14H8O5,14,8,5,0,0,0.041854582,0.00870482,0.75,11,0.357142857,0.571428571,CHO,condensed,2,3
635,255.051025,C11H12O7,11,12,7,0,0,0.093280248,0.031813044,0.444444444,6,0.636363636,1.090909091,CHO,unsaturated,3,NA
636,255.062258,C10H12O6N2,10,12,6,2,0,0.053743315,0.021011748,0.333333333,6,0.6,1.2,CHON,unsaturated,1,NA
637,255.06627999999998,C15H12O4,15,12,4,0,0,0.573377418,0.121481499,0.615384615,10,0.266666667,0.8,CHO,aromatic,3,1
638,255.08741,C12H16O6,12,16,6,0,0,0.278202439,0.111169882,0.3,5,0.5,1.333333333,CHO,unsaturated,5,1
639,255.098643,C11H16O5N2,11,16,5,2,0,0.01828876,0.008487922,0.142857143,5,0.454545455,1.454545455,CHON,unsaturated,NA,NA
640,255.10266499999997,C16H16O3,16,16,3,0,0,0.308826999,0.040432656,0.533333333,9,0.1875,1.0,CHO,aromatic,2,2
641,255.123795,C13H20O5,13,20,5,0,0,0.363891681,0.173646148,0.181818182,4,0.384615385,1.538461538,CHO,others,3,NA
642,255.135028,C12H20O4N2,12,20,4,2,0,0.046912492,0.0093224,0.0,4,0.333333333,1.666666667,CHON,others,2,NA
643,255.16018,C14H24O4,14,24,4,0,0,0.282914199,0.066052765,0.083333333,3,0.285714286,1.714285714,CHO,others,3,NA
644,255.196565,C15H28O3,15,28,3,0,0,0.169617998,0.012906724,0.071428571,2,0.2,1.866666667,CHO,others,2,1
645,255.23295,C16H32O2,16,32,2,0,0,16.11952506,1.636899319,0.0,1,0.125,2.0,CHO,others,1,NA
646,256.025144,C13H7O5N,13,7,5,1,0,0.028825231,0.010987712,0.8,11,0.384615385,0.538461538,CHON,condensed,NA,2
647,256.04627400000004,C10H11O7N,10,11,7,1,0,0.099909889,0.08877088,0.428571429,6,0.7,1.1,CHON,unsaturated,4,1
648,256.061529,C14H11O4N,14,11,4,1,0,0.106557555,0.063362554,0.636363636,10,0.285714286,0.785714286,CHON,aromatic,NA,1
649,256.08265900000004,C11H15O6N,11,15,6,1,0,0.075865158,0.05430761,0.25,5,0.545454545,1.363636364,CHON,unsaturated,3,NA
650,256.097914,C15H15O3N,15,15,3,1,0,0.05858989,0.012516416,0.538461538,9,0.2,1.0,CHON,aromatic,1,2
651,256.155429,C13H23O4N,13,23,4,1,0,0.085590383,0.020274987,0.0,3,0.307692308,1.769230769,CHON,others,2,NA
652,256.191814,C14H27O3N,14,27,3,1,0,0.099216076,0.017114934,0.0,2,0.214285714,1.928571429,CHON,others,1,NA
653,257.00513800000004,C8H6O8N2,8,6,8,2,0,0.071501627,0.076917475,0.75,7,1.0,0.75,CHON,condensed,2,1
654,257.04152300000004,C9H10O7N2,9,10,7,2,0,0.0374556,0.03566255,0.4,6,0.777777778,1.111111111,CHON,unsaturated,NA,NA
655,257.045545,C14H10O5,14,10,5,0,0,0.177582026,0.088044173,0.666666667,10,0.357142857,0.714285714,CHO,condensed,3,1
656,257.06667500000003,C11H14O7,11,14,7,0,0,0.135090126,0.068621195,0.333333333,5,0.636363636,1.272727273,CHO,unsaturated,3,NA
657,257.08193,C15H14O4,15,14,4,0,0,0.745134212,0.222454841,0.538461538,9,0.266666667,0.933333333,CHO,aromatic,3,2
658,257.093163,C14H14O3N2,14,14,3,2,0,0.021079395,0.008615445,0.545454545,9,0.214285714,1.0,CHON,aromatic,NA,NA
659,257.10306,C12H18O6,12,18,6,0,0,0.21816726,0.146277036,0.2,4,0.5,1.5,CHO,others,3,2
660,257.118315,C16H18O3,16,18,3,0,0,0.208979577,0.04674759,0.466666667,8,0.1875,1.125,CHO,unsaturated,2,NA
661,257.139445,C13H22O5,13,22,5,0,0,0.318142369,0.190754891,0.090909091,3,0.384615385,1.692307692,CHO,others,4,NA
662,257.17583,C14H26O4,14,26,4,0,0,0.622820757,0.057288184,0.0,2,0.285714286,1.857142857,CHO,others,3,NA
663,257.212215,C15H30O3,15,30,3,0,0,0.127298902,0.009296727,0.0,1,0.2,2.0,CHO,others,2,NA
664,258.02891,C6H13O8NS,6,13,8,1,1,0.098819965,0.01172881,-1.0,1,1.333333333,2.166666667,CHONS,others,2,1
665,258.040794,C13H9O5N,13,9,5,1,0,0.103341553,0.078367607,0.7,10,0.384615385,0.692307692,CHON,condensed,2,NA
666,258.06192400000003,C10H13O7N,10,13,7,1,0,0.058575809,0.036965694,0.285714286,5,0.7,1.3,CHON,unsaturated,2,4
667,258.077179,C14H13O4N,14,13,4,1,0,0.186977609,0.088485466,0.545454545,9,0.285714286,0.928571429,CHON,aromatic,2,NA
668,258.09830900000003,C11H17O6N,11,17,6,1,0,0.032310755,0.015553242,0.125,4,0.545454545,1.545454545,CHON,others,2,2
669,258.134694,C12H21O5N,12,21,5,1,0,0.176601098,0.022056754,0.0,3,0.416666667,1.75,CHON,others,3,NA
670,258.171079,C13H25O4N,13,25,4,1,0,0.151225687,0.016700121,-0.1,2,0.307692308,1.923076923,CHON,others,2,NA
671,259.02481,C13H8O6,13,8,6,0,0,0.023724331,0.010178733,0.727272727,10,0.461538462,0.615384615,CHO,condensed,NA,3
672,259.036043,C12H8O5N2,12,8,5,2,0,0.016225091,0.010352514,0.75,10,0.416666667,0.666666667,CHON,condensed,NA,3
673,259.04594000000003,C10H12O8,10,12,8,0,0,0.033860813,0.01570666,0.375,5,0.8,1.2,CHO,unsaturated,2,2
674,259.061195,C14H12O5,14,12,5,0,0,0.509835083,0.25025888,0.583333333,9,0.357142857,0.857142857,CHO,aromatic,3,NA
675,259.072428,C13H12O4N2,13,12,4,2,0,0.025225288,0.012757627,0.555555556,9,0.307692308,0.923076923,CHON,aromatic,1,1
676,259.082325,C11H16O7,11,16,7,0,0,0.134716502,0.074674026,0.222222222,4,0.636363636,1.454545455,CHO,unsaturated,3,NA
677,259.09758,C15H16O4,15,16,4,0,0,0.840275775,0.338087557,0.461538462,8,0.266666667,1.066666667,CHO,unsaturated,3,1
678,259.11871,C12H20O6,12,20,6,0,0,0.24194094,0.156537339,0.1,3,0.5,1.666666667,CHO,others,4,1
679,259.13396500000005,C16H20O3,16,20,3,0,0,0.102126344,0.024949481,0.4,7,0.1875,1.25,CHO,unsaturated,2,NA
680,259.155095,C13H24O5,13,24,5,0,0,0.115627607,0.065344693,0.0,2,0.384615385,1.846153846,CHO,others,3,NA
681,259.19148,C14H28O4,14,28,4,0,0,0.388200177,0.011945806,-0.083333333,1,0.285714286,2.0,CHO,others,3,NA
682,260.04118900000003,C9H11O8N,9,11,8,1,0,0.023928411,0.011717999,0.333333333,5,0.888888889,1.222222222,CHON,unsaturated,2,2
683,260.056444,C13H11O5N,13,11,5,1,0,0.262159055,0.185652927,0.6,9,0.384615385,0.846153846,CHON,aromatic,2,1
684,260.077574,C10H15O7N,10,15,7,1,0,0.088168959,0.037277862,0.142857143,4,0.7,1.5,CHON,others,3,NA
685,260.092829,C14H15O4N,14,15,4,1,0,0.11729428,0.039555525,0.454545455,8,0.285714286,1.071428571,CHON,unsaturated,2,2
686,260.113959,C11H19O6N,11,19,6,1,0,0.042141013,0.012246987,0.0,3,0.545454545,1.727272727,CHON,others,2,NA
687,261.04046,C13H10O6,13,10,6,0,0,0.095960183,0.015016143,0.636363636,9,0.461538462,0.769230769,CHO,aromatic,3,1
688,261.051693,C12H10O5N2,12,10,5,2,0,0.027598213,0.025195125,0.625,9,0.416666667,0.833333333,CHON,aromatic,NA,NA
689,261.06159,C10H14O8,10,14,8,0,0,0.07053849,0.043389403,0.25,4,0.8,1.4,CHO,unsaturated,NA,NA
690,261.076845,C14H14O5,14,14,5,0,0,0.688514085,0.356882424,0.5,8,0.357142857,1.0,CHO,aromatic,3,1
691,261.088078,C13H14O4N2,13,14,4,2,0,0.028209057,0.010000456,0.444444444,8,0.307692308,1.076923077,CHON,unsaturated,1,3
692,261.097975,C11H18O7,11,18,7,0,0,0.133398944,0.110227362,0.111111111,3,0.636363636,1.636363636,CHO,others,4,NA
693,261.11323000000004,C15H18O4,15,18,4,0,0,0.447802754,0.174397417,0.384615385,7,0.266666667,1.2,CHO,unsaturated,3,NA
694,261.13436,C12H22O6,12,22,6,0,0,0.31403945,0.166736479,0.0,2,0.5,1.833333333,CHO,others,4,NA
695,261.14961500000004,C16H22O3,16,22,3,0,0,0.075691636,0.010917221,0.333333333,6,0.1875,1.375,CHO,unsaturated,2,NA
696,262.035709,C12H9O6N,12,9,6,1,0,0.074922795,0.013553481,0.666666667,9,0.5,0.75,CHON,condensed,3,1
697,262.056839,C9H13O8N,9,13,8,1,0,0.051218962,0.020847207,0.166666667,4,0.888888889,1.444444444,CHON,unsaturated,2,NA
698,262.072094,C13H13O5N,13,13,5,1,0,0.268944365,0.177603656,0.5,8,0.384615385,1.0,CHON,aromatic,2,1
699,262.093224,C10H17O7N,10,17,7,1,0,0.083661411,0.040347845,0.0,3,0.7,1.7,CHON,others,3,3
700,262.10847900000005,C14H17O4N,14,17,4,1,0,0.09438002,0.030727796,0.363636364,7,0.285714286,1.214285714,CHON,unsaturated,2,2
701,263.030958,C11H8O6N2,11,8,6,2,0,0.028663516,0.010391751,0.714285714,9,0.545454545,0.727272727,CHON,condensed,1,NA
702,263.05611000000005,C13H12O6,13,12,6,0,0,0.275555703,0.058248513,0.545454545,8,0.461538462,0.923076923,CHO,aromatic,3,2
703,263.067343,C12H12O5N2,12,12,5,2,0,0.039760281,0.089035377,0.5,8,0.416666667,1.0,CHON,aromatic,2,NA
